"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
13893,"Paraiso","19/12/2011 12:16","Bajo (2 - 4 mts)",60,"Mediano",-68.8756098221,-32.8665965625,8,"Aeroparque",2203364.73622,0
13895,"Morera","19/12/2011 12:14","Bajo (2 - 4 mts)",60,"Mediano",-68.8756272074,-32.866678782,8,"Aeroparque",2203364.73622,0
13897,"Aguaribay","19/12/2011 12:13","Bajo (2 - 4 mts)",70,"Grande",-68.8756544561,-32.8667913298,8,"Aeroparque",2203364.73622,0
13899,"Paraiso","19/12/2011 12:10","Bajo (2 - 4 mts)",35,"Mediano",-68.8756792865,-32.8668957537,8,"Aeroparque",2203364.73622,0
13901,"Morera","19/12/2011 12:08","Bajo (2 - 4 mts)",20,"Chico",-68.8757112695,-32.8670221536,8,"Aeroparque",2203364.73622,0
13902,"Morera","19/12/2011 12:07","Bajo (2 - 4 mts)",33,"Mediano",-68.8757249045,-32.8670754041,8,"Aeroparque",2203364.73622,0
13904,"Paraiso","19/12/2011 12:05","Bajo (2 - 4 mts)",30,"Mediano",-68.8757568733,-32.8671615081,8,"Aeroparque",2203364.73622,0
13906,"Morera","19/12/2011 12:02","Muy bajo (1 - 2 mts)",12,"Chico",-68.8757830694,-32.8672713426,8,"Aeroparque",2203364.73622,0
13908,"Morera","19/12/2011 12:00","Muy bajo (1 - 2 mts)",12,"Chico",-68.8758189996,-32.8674160985,8,"Aeroparque",2203364.73622,0
13909,"Morera","19/12/2011 11:59","Muy bajo (1 - 2 mts)",15,"Chico",-68.8758317752,-32.867457472,8,"Aeroparque",2203364.73622,0
13912,"Morera","30/11/2011 12:27","Alto (> 8 mts)",63,"Grande",-68.8761046161,-32.8660072365,8,"Aeroparque",2203364.73622,1
13913,"Paraiso","30/11/2011 12:26","Alto (> 8 mts)",110,"Grande",-68.8760505521,-32.8660147382,8,"Aeroparque",2203364.73622,0
13916,"Paraiso sombrilla","30/11/2011 12:20","Medio (4 - 8 mts)",110,"Grande",-68.8758257416,-32.8660560213,8,"Aeroparque",2203364.73622,0
13920,"Caducifolio","30/11/2011 12:15","Medio (4 - 8 mts)",45,"Mediano",-68.8756442519,-32.86609121,8,"Aeroparque",2203364.73622,0
13921,"Fresno europeo","30/11/2011 12:14","Medio (4 - 8 mts)",40,"Mediano",-68.8756270603,-32.866027911,8,"Aeroparque",2203364.73622,0
13922,"Caducifolio","30/11/2011 12:09","Medio (4 - 8 mts)",30,"Mediano",-68.8756147709,-32.8659683364,8,"Aeroparque",2203364.73622,0
13927,"Fresno europeo","30/11/2011 12:00","Bajo (2 - 4 mts)",28,"Mediano",-68.8755260823,-32.865658257,8,"Aeroparque",2203364.73622,0
13928,"Jacarand","30/11/2011 11:57","Alto (> 8 mts)",100,"Grande",-68.8755121474,-32.8655835304,8,"Aeroparque",2203364.73622,0
13930,"Jacarand","29/11/2011 12:26","Alto (> 8 mts)",78,"Grande",-68.8754973051,-32.8655358205,8,"Aeroparque",2203364.73622,0
13931,"Tilo","29/11/2011 12:25","Medio (4 - 8 mts)",30,"Mediano",-68.8754822743,-32.8654754758,8,"Aeroparque",2203364.73622,0
13933,"Morera","29/11/2011 12:23","Alto (> 8 mts)",145,"Grande",-68.8754554273,-32.8653794879,8,"Aeroparque",2203364.73622,0
13946,"Paraiso sombrilla","29/11/2011 13:09","Medio (4 - 8 mts)",95,"Grande",-68.87634737,-32.8652874827,8,"Aeroparque",2203364.73622,0
13950,"Fresno americano","29/11/2011 13:00","Bajo (2 - 4 mts)",40,"Mediano",-68.876278064,-32.8650312424,8,"Aeroparque",2203364.73622,0
13955,"Paraiso sombrilla","29/11/2011 12:13","Medio (4 - 8 mts)",90,"Grande",-68.8769003675,-32.8646700175,8,"Aeroparque",2203364.73622,0
13956,"Caducifolio","29/11/2011 12:07","Muy bajo (1 - 2 mts)",8,"Chico",-68.8770252567,-32.864732031,8,"Aeroparque",2203364.73622,0
13959,"Liquidambar","29/11/2011 12:00","Medio (4 - 8 mts)",70,"Grande",-68.8771088252,-32.8650423171,8,"Aeroparque",2203364.73622,0
13961,"Conifera","29/11/2011 11:25","Medio (4 - 8 mts)",130,"Grande",-68.8771497296,-32.8652084812,8,"Aeroparque",2203364.73622,0
13962,"Fresno europeo","29/11/2011 11:24","Muy bajo (1 - 2 mts)",18,"Chico",-68.8771599825,-32.8652470514,8,"Aeroparque",2203364.73622,0
13963,"Paraiso sombrilla","29/11/2011 11:22","Medio (4 - 8 mts)",125,"Grande",-68.8771740424,-32.8652978974,8,"Aeroparque",2203364.73622,0
13964,"Paraiso sombrilla","29/11/2011 12:30","Muy bajo (1 - 2 mts)",15,"Chico",-68.8779663584,-32.8647380606,8,"Aeroparque",2203364.73622,0
13965,"Acer","29/11/2011 12:25","Bajo (2 - 4 mts)",20,"Chico",-68.8779848814,-32.8648061639,8,"Aeroparque",2203364.73622,0
13969,"Acer","29/11/2011 12:21","Bajo (2 - 4 mts)",40,"Mediano",-68.8780126577,-32.8649362651,8,"Aeroparque",2203364.73622,0
13970,"lamo criollo","29/11/2011 12:20","Alto (> 8 mts)",40,"Mediano",-68.8780174028,-32.8649532387,8,"Aeroparque",2203364.73622,0
13971,"Fresno europeo","29/11/2011 12:19","Bajo (2 - 4 mts)",20,"Chico",-68.8780264052,-32.8649744157,8,"Aeroparque",2203364.73622,0
13973,"Aguaribay","29/11/2011 12:15","Alto (> 8 mts)",130,"Grande",-68.8780367232,-32.8650125414,8,"Aeroparque",2203364.73622,0
13975,"Paraiso sombrilla","29/11/2011 12:13","Medio (4 - 8 mts)",58,"Mediano",-68.8780786862,-32.8651567003,8,"Aeroparque",2203364.73622,0
13976,"Paraiso sombrilla","29/11/2011 12:11","Medio (4 - 8 mts)",58,"Mediano",-68.8780975976,-32.8652089206,8,"Aeroparque",2203364.73622,0
13977,"Catalpa","29/11/2011 12:05","Muy bajo (1 - 2 mts)",12,"Chico",-68.8781655371,-32.8654651459,8,"Aeroparque",2203364.73622,0
13979,"Morera","29/11/2011 12:01","Bajo (2 - 4 mts)",26,"Mediano",-68.8781870524,-32.8655423655,8,"Aeroparque",2203364.73622,0
13980,"Morera","29/11/2011 12:00","Bajo (2 - 4 mts)",66,"Grande",-68.8781364676,-32.8656171037,8,"Aeroparque",2203364.73622,0
13981,"Morera","29/11/2011 11:59","Bajo (2 - 4 mts)",65,"Grande",-68.8780898615,-32.8656287687,8,"Aeroparque",2203364.73622,0
13982,"Acer","29/11/2011 11:54","Bajo (2 - 4 mts)",55,"Mediano",-68.8778465445,-32.8656722248,8,"Aeroparque",2203364.73622,0
13984,"Morera","29/11/2011 10:39","Bajo (2 - 4 mts)",30,"Mediano",-68.8776600344,-32.8657092041,8,"Aeroparque",2203364.73622,0
13986,"Fresno americano","29/11/2011 10:37","Muy bajo (1 - 2 mts)",8,"Chico",-68.8775512814,-32.8657324922,8,"Aeroparque",2203364.73622,0
13993,"Paraiso","29/11/2011 18:11","Medio (4 - 8 mts)",60,"Mediano",-68.8780368509,-32.8645406778,8,"Aeroparque",2203364.73622,0
13994,"Fresno americano","29/11/2011 18:00","Bajo (2 - 4 mts)",12,"Chico",-68.8780936209,-32.8647676494,8,"Aeroparque",2203364.73622,0
14000,"Morera","29/11/2011 17:45","Bajo (2 - 4 mts)",28,"Mediano",-68.8781692343,-32.8650506887,8,"Aeroparque",2203364.73622,0
14003,"Paraiso sombrilla","29/11/2011 17:37","Bajo (2 - 4 mts)",100,"Grande",-68.8782152963,-32.8652235525,8,"Aeroparque",2203364.73622,0
14005,"Paraiso sombrilla","29/11/2011 17:34","Bajo (2 - 4 mts)",124,"Grande",-68.8782392277,-32.8653309786,8,"Aeroparque",2203364.73622,0
14007,"Paraiso sombrilla","29/11/2011 17:31","Bajo (2 - 4 mts)",120,"Grande",-68.8782658019,-32.8654184148,8,"Aeroparque",2203364.73622,0
14015,"Paraiso sombrilla","29/11/2011 17:15","Bajo (2 - 4 mts)",90,"Grande",-68.878643733,-32.8655193824,8,"Aeroparque",2203364.73622,0
14017,"Morera","29/11/2011 17:10","Bajo (2 - 4 mts)",60,"Mediano",-68.8787389228,-32.8655031449,8,"Aeroparque",2203364.73622,0
14018,"Paraiso","29/11/2011 17:08","Bajo (2 - 4 mts)",110,"Grande",-68.8787959869,-32.8654913303,8,"Aeroparque",2203364.73622,0
14020,"Acacia SP","29/11/2011 17:05","Muy bajo (1 - 2 mts)",36,"Mediano",-68.8788916867,-32.8654016403,8,"Aeroparque",2203364.73622,0
14022,"Morera","29/11/2011 16:40","Bajo (2 - 4 mts)",36,"Mediano",-68.878869795,-32.8653304825,8,"Aeroparque",2203364.73622,0
14024,"Morera","29/11/2011 16:36","Bajo (2 - 4 mts)",70,"Grande",-68.8788530469,-32.8652671258,8,"Aeroparque",2203364.73622,0
14025,"Paraiso sombrilla","29/11/2011 16:33","Bajo (2 - 4 mts)",100,"Grande",-68.8788369589,-32.865219672,8,"Aeroparque",2203364.73622,0
14028,"Morera","29/11/2011 16:24","Bajo (2 - 4 mts)",38,"Mediano",-68.8787981535,-32.865082977,8,"Aeroparque",2203364.73622,0
14033,"Morera","29/11/2011 16:10","Bajo (2 - 4 mts)",56,"Mediano",-68.8787485378,-32.8648654453,8,"Aeroparque",2203364.73622,0
14035,"Aguaribay","29/11/2011 16:05","Alto (> 8 mts)",190,"Grande",-68.8787143564,-32.8647651689,8,"Aeroparque",2203364.73622,0
14037,"Paraiso sombrilla","29/11/2011 16:01","Bajo (2 - 4 mts)",50,"Mediano",-68.8786992895,-32.8646952629,8,"Aeroparque",2203364.73622,0
14038,"Paraiso","29/11/2011 15:59","Medio (4 - 8 mts)",64,"Grande",-68.8786843135,-32.8646520049,8,"Aeroparque",2203364.73622,0
14041,"Paraiso","05/12/2011 12:35","Medio (4 - 8 mts)",90,"Grande",-68.8767455984,-32.8674786593,8,"Aeroparque",2203364.73622,0
14045,"Paraiso","05/12/2011 12:31","Medio (4 - 8 mts)",65,"Grande",-68.8765622956,-32.8675157889,8,"Aeroparque",2203364.73622,0
14046,"Morera","05/12/2011 12:29","Medio (4 - 8 mts)",60,"Mediano",-68.8765171288,-32.8675226089,8,"Aeroparque",2203364.73622,0
14048,"Catalpa","05/12/2011 12:26","Bajo (2 - 4 mts)",20,"Chico",-68.8763856733,-32.8675486084,8,"Aeroparque",2203364.73622,0
14049,"Acer","05/12/2011 12:24","Medio (4 - 8 mts)",35,"Mediano",-68.8763403882,-32.867558247,8,"Aeroparque",2203364.73622,0
14050,"Jacarand","05/12/2011 12:19","Medio (4 - 8 mts)",80,"Grande",-68.8762935008,-32.8675660625,8,"Aeroparque",2203364.73622,0
14052,"Jacarand","05/12/2011 12:16","Medio (4 - 8 mts)",75,"Grande",-68.8762268944,-32.8675804742,8,"Aeroparque",2203364.73622,0
14056,"Jacarand","05/12/2011 12:09","Medio (4 - 8 mts)",50,"Mediano",-68.8760657544,-32.867660498,8,"Aeroparque",2203364.73622,1
14058,"Morera","05/12/2011 12:06","Medio (4 - 8 mts)",78,"Grande",-68.8760825034,-32.8677183087,8,"Aeroparque",2203364.73622,0
14060,"Morera","05/12/2011 12:03","Alto (> 8 mts)",170,"Grande",-68.8761039339,-32.8678071406,8,"Aeroparque",2203364.73622,0
14062,"Morera","05/12/2011 12:00","Alto (> 8 mts)",45,"Mediano",-68.8761244696,-32.8678671994,8,"Aeroparque",2203364.73622,0
14064,"Acer","02/12/2011 10:54","Bajo (2 - 4 mts)",10,"Chico",-68.8761399325,-32.8679362792,8,"Aeroparque",2203364.73622,0
14066,"Paraiso","02/12/2011 10:50","Bajo (2 - 4 mts)",25,"Mediano",-68.8761600989,-32.8680045548,8,"Aeroparque",2203364.73622,0
14067,"Jacarand","02/12/2011 10:49","Alto (> 8 mts)",85,"Grande",-68.8761756334,-32.8680613526,8,"Aeroparque",2203364.73622,0
14069,"Morera","02/12/2011 10:31","Alto (> 8 mts)",140,"Grande",-68.8762018436,-32.8681562261,8,"Aeroparque",2203364.73622,0
14070,"Acacia SP","02/12/2011 10:30","Medio (4 - 8 mts)",30,"Mediano",-68.8762218246,-32.868241108,8,"Aeroparque",2203364.73622,0
14071,"Paraiso","02/12/2011 10:29","Medio (4 - 8 mts)",45,"Mediano",-68.8762300952,-32.8682621861,8,"Aeroparque",2203364.73622,0
14072,"Acacia SP","02/12/2011 10:26","Medio (4 - 8 mts)",50,"Mediano",-68.8762335164,-32.8682829546,8,"Aeroparque",2203364.73622,0
14076,"Paraiso","02/12/2011 10:16","Bajo (2 - 4 mts)",35,"Mediano",-68.8762811264,-32.8684613921,8,"Aeroparque",2203364.73622,0
14077,"Jacarand","02/12/2011 10:14","Medio (4 - 8 mts)",18,"Chico",-68.87629202,-32.868491763,8,"Aeroparque",2203364.73622,0
14082,"Acer","02/12/2011 09:52","Bajo (2 - 4 mts)",18,"Chico",-68.8763328677,-32.8686372351,8,"Aeroparque",2203364.73622,0
14083,"Acacia SP","02/12/2011 09:44","Muy bajo (1 - 2 mts)",6,"Chico",-68.876339385,-32.8686844056,8,"Aeroparque",2203364.73622,0
14088,"Morera","02/12/2011 09:29","Alto (> 8 mts)",120,"Grande",-68.8763904082,-32.8688558556,8,"Aeroparque",2203364.73622,0
14091,"Acer","02/12/2011 09:26","Medio (4 - 8 mts)",78,"Grande",-68.8765449038,-32.8688609477,8,"Aeroparque",2203364.73622,0
14092,"Morera","02/12/2011 09:06","Medio (4 - 8 mts)",40,"Mediano",-68.876593766,-32.8688510592,8,"Aeroparque",2203364.73622,0
14096,"Prunas","02/12/2011 08:50","Medio (4 - 8 mts)",30,"Mediano",-68.8767608446,-32.8688224653,8,"Aeroparque",2203364.73622,0
14097,"Paraiso sombrilla","02/12/2011 08:49","Medio (4 - 8 mts)",80,"Grande",-68.8768095613,-32.8688141987,8,"Aeroparque",2203364.73622,0
14099,"Prunas","02/12/2011 08:46","Medio (4 - 8 mts)",40,"Mediano",-68.8768774387,-32.8688038816,8,"Aeroparque",2203364.73622,0
14100,"Acer","02/12/2011 08:44","Medio (4 - 8 mts)",30,"Mediano",-68.8769047016,-32.8687901684,8,"Aeroparque",2203364.73622,0
14101,"Acer","02/12/2011 07:57","Medio (4 - 8 mts)",48,"Mediano",-68.8769441157,-32.8687915976,8,"Aeroparque",2203364.73622,0
14102,"Acer","02/12/2011 07:54","Medio (4 - 8 mts)",35,"Mediano",-68.8769762762,-32.8687842624,8,"Aeroparque",2203364.73622,0
14104,"Paraiso","02/12/2011 07:52","Medio (4 - 8 mts)",75,"Grande",-68.8770504104,-32.8687809837,8,"Aeroparque",2203364.73622,0
14105,"Acer","02/12/2011 07:51","Medio (4 - 8 mts)",78,"Grande",-68.8770697989,-32.8687639481,8,"Aeroparque",2203364.73622,0
14106,"Acer","02/12/2011 07:50","Medio (4 - 8 mts)",30,"Mediano",-68.8771112745,-32.8687604253,8,"Aeroparque",2203364.73622,0
14108,"Acer","02/12/2011 07:45","Medio (4 - 8 mts)",65,"Grande",-68.877140156,-32.8687025748,8,"Aeroparque",2203364.73622,0
14109,"Paraiso","02/12/2011 07:37","Alto (> 8 mts)",100,"Grande",-68.8771358395,-32.86866451,8,"Aeroparque",2203364.73622,0
14113,"Fresno europeo","02/12/2011 07:34","Muy bajo (1 - 2 mts)",18,"Chico",-68.877094888,-32.8685136035,8,"Aeroparque",2203364.73622,0
14114,"Caducifolio","02/12/2011 07:33","Bajo (2 - 4 mts)",45,"Mediano",-68.876362326,-32.8672139698,8,"Aeroparque",2203364.73622,1
14115,"Perenne","02/12/2011 07:31","Medio (4 - 8 mts)",110,"Grande",-68.8762599844,-32.8672790612,8,"Aeroparque",2203364.73622,0
14116,"Morera","02/12/2011 07:30","Alto (> 8 mts)",120,"Grande",-68.8762632564,-32.8672310943,8,"Aeroparque",2203364.73622,0
14118,"Acacia SP","01/12/2011 13:22","Medio (4 - 8 mts)",80,"Grande",-68.8761799063,-32.8672386762,8,"Aeroparque",2203364.73622,0
14123,"Acer","01/12/2011 13:13","Alto (> 8 mts)",95,"Grande",-68.8761020606,-32.8674047194,8,"Aeroparque",2203364.73622,0
14126,"Morera","01/12/2011 13:09","Alto (> 8 mts)",95,"Grande",-68.8762655761,-32.8673748548,8,"Aeroparque",2203364.73622,0
14127,"Fresno europeo","01/12/2011 13:08","Alto (> 8 mts)",70,"Grande",-68.8763105695,-32.8673666938,8,"Aeroparque",2203364.73622,0
14129,"Tilo","01/12/2011 13:01","Alto (> 8 mts)",78,"Grande",-68.8764583616,-32.867356043,8,"Aeroparque",2203364.73622,0
14130,"Perenne","01/12/2011 13:00","Medio (4 - 8 mts)",25,"Mediano",-68.8769120031,-32.8678407852,8,"Aeroparque",2203364.73622,0
14131,"Paraiso","01/12/2011 12:58","Medio (4 - 8 mts)",120,"Grande",-68.8769031827,-32.867820841,8,"Aeroparque",2203364.73622,0
14132,"Paraiso","01/12/2011 12:57","Medio (4 - 8 mts)",95,"Grande",-68.8768893405,-32.8677645688,8,"Aeroparque",2203364.73622,0
14136,"Aguaribay","01/12/2011 12:51","Alto (> 8 mts)",170,"Grande",-68.8766071845,-32.8672374627,8,"Aeroparque",2203364.73622,0
14138,"Jacarand","01/12/2011 12:35","Medio (4 - 8 mts)",65,"Grande",-68.8762044035,-32.8671405058,8,"Aeroparque",2203364.73622,0
14140,"Morera","01/12/2011 12:21","Alto (> 8 mts)",100,"Grande",-68.8757065557,-32.8662353601,8,"Aeroparque",2203364.73622,0
14142,"Morera","01/12/2011 12:17","Alto (> 8 mts)",94,"Grande",-68.8757191231,-32.866373763,8,"Aeroparque",2203364.73622,0
14145,"Morera","01/12/2011 08:22","Alto (> 8 mts)",125,"Grande",-68.8757820995,-32.8665944497,8,"Aeroparque",2203364.73622,0
14146,"Morera","01/12/2011 08:06","Alto (> 8 mts)",105,"Grande",-68.8759406212,-32.8672057401,8,"Aeroparque",2203364.73622,0
14150,"Tilo","30/11/2011 11:03","Medio (4 - 8 mts)",58,"Mediano",-68.8762046781,-32.8674726789,8,"Aeroparque",2203364.73622,0
14151,"Acer","30/11/2011 11:01","Medio (4 - 8 mts)",88,"Grande",-68.8762542847,-32.8674633287,8,"Aeroparque",2203364.73622,0
14152,"Morera","30/11/2011 10:59","Medio (4 - 8 mts)",35,"Mediano",-68.8763122933,-32.8674542069,8,"Aeroparque",2203364.73622,0
14153,"Morera","30/11/2011 10:58","Medio (4 - 8 mts)",40,"Mediano",-68.8763591721,-32.867447899,8,"Aeroparque",2203364.73622,0
14154,"Paraiso sombrilla","30/11/2011 10:41","Medio (4 - 8 mts)",105,"Grande",-68.8764399724,-32.8674315057,8,"Aeroparque",2203364.73622,0
14156,"Liquidambar","30/11/2011 10:36","Muy bajo (1 - 2 mts)",10,"Chico",-68.8765675512,-32.8674102398,8,"Aeroparque",2203364.73622,0
14160,"Morera","30/11/2011 10:32","Medio (4 - 8 mts)",65,"Grande",-68.8767591062,-32.8672490108,8,"Aeroparque",2203364.73622,0
14161,"Acacia SP","30/11/2011 10:30","Alto (> 8 mts)",70,"Grande",-68.8767399649,-32.8671709105,8,"Aeroparque",2203364.73622,0
14162,"Paraiso","30/11/2011 10:29","Medio (4 - 8 mts)",73,"Grande",-68.8767284312,-32.8671390342,8,"Aeroparque",2203364.73622,0
14163,"Morera","30/11/2011 10:27","Medio (4 - 8 mts)",98,"Grande",-68.8767147175,-32.8670973984,8,"Aeroparque",2203364.73622,0
14164,"Morera","30/11/2011 10:26","Alto (> 8 mts)",110,"Grande",-68.8767029695,-32.86705288,8,"Aeroparque",2203364.73622,0
14165,"Acacia SP","30/11/2011 10:25","Medio (4 - 8 mts)",80,"Grande",-68.8766944596,-32.867020957,8,"Aeroparque",2203364.73622,0
14166,"Acacia SP","30/11/2011 10:23","Medio (4 - 8 mts)",105,"Grande",-68.8766766764,-32.8669568145,8,"Aeroparque",2203364.73622,0
14169,"Morera","30/11/2011 10:17","Alto (> 8 mts)",75,"Grande",-68.8766420068,-32.8668437321,8,"Aeroparque",2203364.73622,0
14172,"Fresno europeo","30/11/2011 10:13","Medio (4 - 8 mts)",16,"Chico",-68.8766088857,-32.8666941334,8,"Aeroparque",2203364.73622,0
14173,"Morera","30/11/2011 10:11","Alto (> 8 mts)",100,"Grande",-68.8766015447,-32.8666584614,8,"Aeroparque",2203364.73622,0
14174,"Morera","30/11/2011 10:09","Medio (4 - 8 mts)",22,"Mediano",-68.8765870744,-32.8665954349,8,"Aeroparque",2203364.73622,0
14176,"Morera","30/11/2011 10:00","Alto (> 8 mts)",120,"Grande",-68.8765677145,-32.8665342123,8,"Aeroparque",2203364.73622,0
14177,"Acacia SP","30/11/2011 10:01","Alto (> 8 mts)",100,"Grande",-68.8765615732,-32.8665117693,8,"Aeroparque",2203364.73622,1
14181,"Acer","30/11/2011 09:50","Bajo (2 - 4 mts)",14,"Chico",-68.8765181386,-32.8663768635,8,"Aeroparque",2203364.73622,0
14182,"Morera","30/11/2011 09:49","Alto (> 8 mts)",120,"Grande",-68.8765041742,-32.8662911544,8,"Aeroparque",2203364.73622,0
14183,"Morera","30/11/2011 09:48","Alto (> 8 mts)",111,"Grande",-68.8764893162,-32.8662427701,8,"Aeroparque",2203364.73622,0
14186,"Morera","30/11/2011 09:44","Alto (> 8 mts)",97,"Grande",-68.8764499681,-32.8661144389,8,"Aeroparque",2203364.73622,0
14190,"Morera","30/11/2011 13:26","Muy bajo (1 - 2 mts)",16,"Chico",-68.8773481057,-32.8672580611,8,"Aeroparque",2203364.73622,0
14192,"Olmo comun","30/11/2011 13:23","Medio (4 - 8 mts)",115,"Grande",-68.8771742252,-32.86729054,8,"Aeroparque",2203364.73622,0
14198,"Morera","30/11/2011 12:15","Medio (4 - 8 mts)",67,"Grande",-68.8768691039,-32.8672272332,8,"Aeroparque",2203364.73622,0
14200,"Aguaribay","30/11/2011 12:09","Muy bajo (1 - 2 mts)",16,"Chico",-68.8768438801,-32.8671442524,8,"Aeroparque",2203364.73622,1
14203,"Morera","30/11/2011 12:05","Medio (4 - 8 mts)",60,"Mediano",-68.8768183618,-32.8670487251,8,"Aeroparque",2203364.73622,0
14204,"Aguaribay","30/11/2011 12:04","Alto (> 8 mts)",130,"Grande",-68.8768030048,-32.8670179504,8,"Aeroparque",2203364.73622,0
14208,"Paraiso sombrilla","30/11/2011 11:49","Medio (4 - 8 mts)",122,"Grande",-68.8767543809,-32.8667944462,8,"Aeroparque",2203364.73622,0
14209,"Acer","30/11/2011 11:46","Medio (4 - 8 mts)",55,"Mediano",-68.8767421578,-32.8667581355,8,"Aeroparque",2203364.73622,0
14211,"Paraiso","30/11/2011 11:42","Medio (4 - 8 mts)",125,"Grande",-68.876679712,-32.8665514513,8,"Aeroparque",2203364.73622,0
14212,"Paraiso","30/11/2011 11:40","Medio (4 - 8 mts)",65,"Grande",-68.876673503,-32.8665153666,8,"Aeroparque",2203364.73622,0
14214,"Morera","30/11/2011 11:38","Medio (4 - 8 mts)",110,"Grande",-68.876641294,-32.8663869677,8,"Aeroparque",2203364.73622,0
14215,"Morera","30/11/2011 11:34","Medio (4 - 8 mts)",100,"Grande",-68.8766225193,-32.8663151922,8,"Aeroparque",2203364.73622,0
14217,"Morera","30/11/2011 11:32","Medio (4 - 8 mts)",120,"Grande",-68.8765965597,-32.8662130739,8,"Aeroparque",2203364.73622,0
14218,"Morera","30/11/2011 11:31","Alto (> 8 mts)",120,"Grande",-68.8765843557,-32.8661777317,8,"Aeroparque",2203364.73622,0
14220,"Morera","30/11/2011 11:29","Medio (4 - 8 mts)",80,"Grande",-68.8765681729,-32.8661146106,8,"Aeroparque",2203364.73622,0
14221,"Morera","07/12/2011 16:57","Medio (4 - 8 mts)",70,"Grande",-68.8766281077,-32.8660547836,8,"Aeroparque",2203364.73622,1
14223,"Paraiso sombrilla","07/12/2011 16:52","Medio (4 - 8 mts)",160,"Grande",-68.8767250125,-32.8660321257,8,"Aeroparque",2203364.73622,0
14225,"Paraiso sombrilla","07/12/2011 16:47","Medio (4 - 8 mts)",110,"Grande",-68.8768024605,-32.8660129129,8,"Aeroparque",2203364.73622,0
14226,"Fresno europeo","07/12/2011 16:45","Bajo (2 - 4 mts)",30,"Mediano",-68.8768415709,-32.8660043204,8,"Aeroparque",2203364.73622,1
14227,"Fresno europeo","07/12/2011 16:40","Bajo (2 - 4 mts)",30,"Mediano",-68.8769063591,-32.8659942293,8,"Aeroparque",2203364.73622,0
14228,"Morera","07/12/2011 16:37","Bajo (2 - 4 mts)",22,"Mediano",-68.8770061808,-32.8659799445,8,"Aeroparque",2203364.73622,0
